x,y,n
13.31415825,31.31085189,See Jane Date (Red Dress Ink (Paperback))
3.947265398,47.86363099,Milkrun
19.29186048,-54.02040898,Slightly Single (Red Dress Ink (Paperback))
-16.12293336,1.662079623,Dating Without Novocaine (Red Dress Ink)
-24.59355841,-30.13733546,Confessions of an Ex-Girlfriend
-19.04914013,26.92168703,L. A. Woman (Red Dress Ink)
-15.49126965,-12.63323902,On The Verge (Red Dress Ink (Paperback))
51.40911015,12.07721854,Strapless (Red Dress Ink (Paperback))
-21.81671676,-63.64661473,Loose Screws (Red Dress Ink (Paperback))
-25.04628704,-61.62450458,Fishbowl (Red Dress Ink (Paperback))
52.07754406,64.53129787,Burning The Map
-68.15773569,3.406847399,Name
14.20024605,-4.106329384,Spanish Disco (Red Dress Ink (Paperback))
55.1110278,0.349656024,Out of the Blue (Red Dress Ink (Paperback))
-34.60131766,-56.17132298,Fashionistas (Red Dress Ink (Paperback))
51.24788883,-8.614515618,Guilty Feet
-7.114247614,46.4317595,See Jane Date
7.817624125,-42.97312307,Engaging Men (Red Dress Ink (Paperback))
18.26411161,-31.48710603,Carrie Pilby (Red Dress Ink (Paperback))
12.41690285,-10.72691208,Slim Chance (Red Dress Ink (Paperback))
-11.39090135,-28.94509418,Lucy's Launderette (Red Dress Ink)
15.22691604,1.35651216,Milkrun (Red Dress Ink)
-62.97804834,4.393240474,As Seen on TV
42.32163545,-24.01681573,The Solomon Sisters Wise Up (Red Dress Ink)
-29.835675,25.19057877,Up
-13.03278057,-31.60565097,Lost
-16.04883525,3.822741193,You Have To Kiss A Lot Of Frogs
3.43199368,-73.6526662,Slightly Settled (Red Dress Ink)
-36.22714571,28.61992437,Rescuing Rose (Red Dress Ink)
-9.035255852,14.3556463,The Matzo Ball Heiress (Red Dress Ink)
-42.78596618,-26.51764253,My Fake Wedding (Red Dress Ink)
-23.47778707,-13.41161973,Inappropriate Men (Red Dress Ink)
61.74004083,6.7161703,"Game Of Chance (Intimate Moments, 1021)"
28.00660792,-40.18327583,"Night Shield (Intimate Moments, 1027)"
13.85059239,12.73603317,"Warrior'S Bride (Silhouette Intimate Moments, No 1080)"
-8.989637651,13.24133857,"Royal Spy  (Romancing The Crown) (Silhouette Intimate Moments, 1154)"
0.646206671,18.21157558,Letters to Kelly
-20.47969474,22.87286809,Gabriel West : Still The One
-5.695677984,3.301962886,Night Watch
16.08995237,14.65451733,Captivated (Silhouette Single Title)
-36.34377699,-42.8152903,Entranced
8.564027432,-6.433501526,With Open Arms (Silhouette Single Title)
12.04551382,-11.96610364,"Land Of Dreams (Harlequin Historical, No 265)"
-14.7790824,17.73795294,"Once An Outlaw (Harlequin Historical, No 296)"
-31.20132489,11.32636407,Fool'S Paradise (March Madness) (Harlequin Historical No 307)
9.372694415,12.0270444,Devil Earl (Harlequin Historical)
-17.18825083,29.94560204,"Frontier Bride (Harlequin Historical, No 318)"
14.36985317,-3.995863863,"Knights Divided  (The Sommerville Brothers) (Harlequin Historicals, No 359)"
-12.71013992,1.876317472,"Cally And The Sheriff (Harlequin Historical, No 981)"
10.11746246,39.45946376,"Cade'S Justice (Harlequin Historical Romances, No 392)"
-12.25865412,3.05629295,"His Secret Duchess (Harlequin Historical Romances, No 393)"
2.154456511,-13.71691133,"Lion'S Lady (The Sutherland Series) (Historical , No 411)"
-1.855677247,14.72355499,"Tender Stranger (Harlequin Historical, No. 456)"
-31.46918936,-45.30771332,"Hunter Of My Heart (Harlequin Historical, No. 460)"
16.51379727,6.117115555,"Dreammaker (Harlequin Historicals, No. 486)"
-48.1916002,-0.579121445,"9 Gallant Waif (Harlequin Historical Series, No 557)"
-40.1008504,-33.33803119,"Staying Single (Harlequin Flipside, No. 1)"
39.2431688,-31.39673128,"One True Love? (Harlequin Flipside, No. 2)"
-19.39079369,-17.55326195,Silhouette Christmas Stories 1991
14.39749972,2.195104033,Aftershocks
-3.430901466,30.76075625,Christmas Kisses
12.75724733,22.1379594,Long Tall Texan Summer
17.36056483,12.27452572,Case Of The Mesmerizing Boss (And the Winner Is)
20.2429699,6.772862362,Macgregor Brides (Macgregors)
-35.64698419,4.267187723,"Three Brides, No Groom"
26.06868173,10.00827946,Calhoun Women: Catherine And Amanda (The Calhoun Women)
20.897672,-21.42884099,Lilah and Suzanna: The Calhoun Women
-20.53393326,67.071273,Macgregor Grooms (Macgregors)
-13.37023975,-21.50950882,Love With A Long Tall Texan
14.32492725,40.63303297,The Macgregors: Serena - Caine (The Macgregors)
-39.73687014,13.23432897,The Macgregors: Alan - Grant (The Macgregors)
35.65941113,26.00741606,The Macgregors: Daniel-Ian
-19.13193107,-7.824139544,The Donovan Legacy
-31.972233,-51.59924399,Irish Hearts
-27.10236238,-14.91714473,Soldiers Of Fortune
16.47888745,25.25076251,Night Tales
-14.77016836,51.57538252,Stanislaski Brothers (Silhouette Promo)
-32.88461429,8.566912143,Stanislaski Sisters
38.286852,-37.1638058,Wings In The Night
-9.520068096,5.745684895,Time And Again
17.25068852,5.691466744,Reflections And Dreams
-46.27621224,43.63068805,Cordina'S Royal Family
-64.49300202,-46.94859634,Hidden Star (The Star Series)
-5.370059087,-5.659912255,Captive Star
-64.52580444,-46.82731435,Secret Star
5.673500846,-10.27546887,Dreamscapes: Waiting for the Wolf Moon
-36.88112551,4.03323842,Enemy Mind
56.18486292,-18.23184407,American Heroes: Riley
-33.03787151,1.692525972,"Every Move You Make (4 Strong Men) (Harlequin Superromance, No 643)"
9.145486698,-3.996924509,"Fathers And Other Strangers (Family Man) (Harlequin Superromance, No 667)"
8.723028451,-2.842412952,Married To The Man (Reunited) (Harlequin Superromance No 684)
10.74140552,-0.843936694,"8 Baby Contract (9 Months Later) (Harlequin Superromance, No 690)"
24.48135639,-30.58031915,"This Montana Home (Family Man) (Harlequin Superromance, No 692)"
-11.76202155,-5.594348713,"Texas Standoff  (Home On The Ranch) (Harlequin Superromance, No 707)"
11.85845178,7.664557399,"Mr Family (Family Man) (Harlequin Superromance, No 711)"
16.35965903,-5.522210249,"Sugar Baby (Women Who Dare) (Harlequin Superromance, No 712)"
17.01133581,0.851816671,"What She Wants For Christmas (Harlequin Superromance, No 720)"
19.82781239,22.62767282,"Little Matchmaker (Matchmaker, Matchmaker) (Harlequin Superromance, No 764)"
4.779483422,-12.65007147,"Cupid'S Revenge (Camerons Of Colorado) (Superromance , No 788)"
38.43858963,0.029412478,"2 Julia (Circle Of Friends) (Harlequin Superromance, 813)"
-11.16960069,7.597166702,"Doctor'S Daughter  (Men Of Glory) (Harlequin Superromance, 835)"
-2.973628934,-7.829908729,"Dream Baby (By The Year 2000: Baby) (Harlequin Superromance, No. 870)"
7.148126868,-11.25721575,"His Brother'S Bride (Men Of Glory) (Harlequin Superromance, No. 872)"
11.43367154,-6.305580134,"That Cowboy'S Kids (Home On The Ranch) (Harlequin Superromance, No. 910)"
-15.06907084,-21.06683183,Man Like Mac (Harlequin Super Romance)
74.18116502,-8.338659462,"Wonders Never Cease (Count On A Cop) (Harlequin Superromance, No. 1061)"
-18.27584008,13.61151842,"Montana Dreaming  (Home On The Ranch) (Harlequin Superromance, No. 1085)"
38.02726472,-22.6164016,The Farmer's Wife
32.99554296,12.38550235,North Country Man
-18.57867728,8.258516934,Vital Signs  (Emergency!)
12.07736254,-0.305381327,7 No Ordinary Child
-45.81109314,-17.10968461,Keeping Faith  (A Little secret)
-15.58491115,-35.39537931,"Those Christmas Angels (Harlequin Superromance, 1164)"
-23.56282618,-5.959652412,"The Road To Echo Point (Harlequin Superromance, 1173)"
16.35081168,-46.18875512,Taming The Prince  (Crown And Glory)
-5.050922869,3.659939463,Scenes of Passion
47.61316657,-13.28287667,"Notorious (Blaze, 1)"
4.11000186,-48.65345455,"JUST WATCH ME - MIDNIGHT FANTASIES (Blaze, 29)"
48.88312292,-34.12291522,"Seduced By The Enemy (Blaze, 41)"
3.549568614,31.40085916,"Hot on Her Tail (Harlequin Blaze, No 43)"
-8.333558858,25.50898606,"My Sexiest Mistake (Blaze, 44)"
47.0509285,29.5269622,"Take Me (Blaze, 51)"
63.99518221,34.25744448,"Truly, Madly, Deeply  (Trueblood Texas) (Blaze, 52)"
-10.42561077,-30.98895955,"The Ultimate Seduction (Harlequin Blaze, No 61)"
-3.313747527,-26.73892477,Show
11.38219821,74.19483162,"By the Book (Harlequin Blaze, No 85)"
-19.34312379,3.251172473,"Between the Sheets (Harlequin Blaze, 90)"
48.19275465,14.49960001,"Looking for Trouble: Invitations to Seduction (Harlequin Blaze, 92)"
-11.39692321,0.605303534,"Anything Goes (Harlequin Blaze, 112)"
-9.815113797,39.35608838,The Fairy Godmother
19.1836412,13.62406601,"Whirlwind (Tyler, Book 1)"
36.51091705,-20.06082001,"Tyler #2 Bright Hopes (Tyler, No. 2)"
12.69735775,-18.11006856,"Tyler #3 Wisconsin Wedding (Tyler, No 3)"
69.92287747,2.986590266,"Tyler #4: Monkey Wrench (Tyler, No. 4)"
-44.69240079,32.95763735,"Tyler #5: Blazing Star (Tyler, No 5)"
-4.499285348,39.66585687,"Tyler #6: Sunshine (Tyler, No 6)"
-7.405255975,-2.339966685,Arrowpoint (Tyler)
-13.19786589,36.87499546,Tomorrow'S Promise
10.0217735,20.93409089,Rebellion
-11.7097719,5.77137005,Mail-Order Marriages (Harlequin Promo)
-21.71586242,15.4145668,Last Two Bachelors
-5.512075321,-27.73484896,Midnight Fantasies: Mystery Lover/After Hours/Show and Tell (3 Novels in 1)
18.88955229,31.10009285,Season For Scandal
10.45729155,-16.04197461,Comfortable Wife
13.30245433,-50.77699302,Darling Daughters
21.84050005,-39.55705525,Four In Hand
9.191931843,-31.78945361,Impetuous
-27.32929156,3.162436408,Buckhorn Brothers: Casey
32.85780012,-34.99925075,Dark Angel
-25.99964099,4.93428158,Men of Courage
-43.83672121,2.90740407,Simply Scandalous (Simply (Harlequin))
-24.95113362,-35.04947475,Simply Sinful (Simply (Harlequin))
-41.35220636,-7.738895915,Lawless
-16.19213686,38.27966511,Simply Sensual (Harlequin Single Title)
68.14933357,-8.297334728,Redeeming Claire (Love Inspired (Numbered))
0.25062383,-16.59064545,Hunter'S Bride (Love Inspired)
-0.106612983,3 -18.50842394920,30 Silver Lining (Love Inspired)
31.07614103,4.527545025,Her Perfect Match
0.612080945,-1.388455831,Sweet Accord
10.61713366,-38.19556395,The Courage to Dream
-31.13321074,4.671253206,Blessings of the Heart (Love Inspired)
-33.44700901,11.45895758,Promise Forever
32.18341713,23.04787186,Hart's Harbor
-10.24452934,-48.12174752,A Hero For Dry Creek (Love Inspired)
7.88446265,-2.533554479,Loving Ways (Love Inspired)
38.08356052,-37.25265518,An Honest Life (Love Inspired)
-4.495342741,-42.35565125,The Corrections (Oprah Edition)
-3.383343352,-6.105822406,Burden of Proof
-12.06594971,73.99378403,Child of My Heart
16.75320891,-60.69700823,The Corrections
-56.02276472,15.86572408,Ex Libris: Confessions of a Common Reader
-74.94460415,-13.61282439,The Hours : A Novel
15.59568756,24.21460371,The Laws of Our Fathers
-25.33971599,-6.732396246,Lives of the Monster Dogs
-9.443583933,26.03495131,Longitudes and Attitudes: Exploring the World After September 11
18.98184927,-39.72229672,Middlesex: A Novel
52.1818748,-23.76041761,Pleading Guilty
-10.62131399,45.52062968,A Man in Full
-4.260344409,-49.19443088,Reversible Errors: A Novel
17.1997736,-15.46184215,Personal Injuries
-17.73908549,-8.133667528,The Woman and the Ape
-51.10505334,36.52835306,Holes (Newbery Medal Book)
30.39010354,-73.11633725,Tuck Everlasting
17.77385285,34.02184881,Tuck Everlasting
2.475390272,19.66561308,The Memoirs of Hadrian
27.32263361,-2.592797968,Call It Sleep
16.81953019,6.497677377,"Get Out of My Life, but First Could You Drive Me and Cheryl to the Mall?: A Parent's Guide to the New Teenager"
48.57299283,49.55694616,The Spirit Catches You and You Fall Down
-52.81134543,56.56890485,Ex Libris : Confessions of a Common Reader
-28.87657978,9.175450381,Naked in Baghdad: The Iraq War as Seen by NPR's Correspondent Anne Garrels
57.7337973,56.73253121,Memoirs of a Geisha
25.80099483,4.423756361,A Certain Justice (Adam Dalgliesh Mysteries (Hardcover))
-30.29772904,44.6538143,The Diving Bell and the Butterfly : A Memoir of Life in Death
19.86397389,11.84986409,Breaking Clean
36.39371379,23.63231275,Pandora : New Tales of the Vampires
-0.092045756,29 38.53334861364,19 Vittorio the Vampire: New Tales of the Vampires
13.88223869,-26.09116156,A Patchwork Planet
-44.61431585,44.72079428,Founding Brothers: The Revolutionary Generation
-30.44610609,-2.654725696,Horse Heaven
47.10379941,-8.923390415,Plainsong
41.89798686,9.389630122,Lying Awake
4.292351348,16.93775598,Otherwise Engaged : a Novel
9.869306113,-23.62098325,Waiting
7.909038022,48.94736922,The Many Aspects of Mobile Home Living
49.36451971,-6.714503705,Love
-9.234600976,35.19905037,Anil's Ghost
11.0757876,-2.779812801,When We Were Orphans
-64.74708029,-32.89836312,The Family Orchard: A Novel
53.1429592,2.188989507,The World Below
2.168899095,47.0576119,Basket Case
12.55478153,80.46085783,The Bluest Eye
8.908564079,-45.17512363,Blackwood Farm (The Vampire Chronicles)
32.39764803,3.191204656,Blood Canticle (The Vampire Chronicles)
-52.34734471,0.321368939,Our Lady of the Forest
-26.47687395,76.84456938,Back When We Were Grownups: A Novel
2.60520819,41.46882026,Death in Holy Orders (Adam Dalgliesh Mysteries (Hardcover))
8.180915584,36.47524435,The Dive From Clausen's Pier (Alex Awards)
-69.3064959,3.929089333,Balzac and the Little Chinese Seamstress
0.709974281,-53.01179498,Ash Wednesday
1.400470798,-39.82087396,Rapture
2.808499599,-35.16096136,The White
14.1453603,-38.49075696,The Emperor of Ocean Park (Today Show Book Club #1)
-6.552132299,46.28000249,Her
20.12703953,-64.92706105,"I Don't Know How She Does It: The Life of Kate Reddy, Working Mother"
24.38111566,46.24815752,My Life
21.6095964,9.754292225,The Piano Tuner
-32.42873589,-8.246466115,The Language Police:  How Pressure Groups Restrict What Students Learn
-6.47501477,15.05399169,The Bridegroom: Stories (Great Reads)
22.61743409,19.25041378,The Art of Travel
26.57553124,31.52732895,Three Junes
-23.68613477,-70.96325285,The Crazed: A Novel
54.42393028,-12.42852444,The Kalahari Typing School for Men : More from the No. 1 Ladies' Detective Agency
-54.60134439,31.50484293,The Full Cupboard of Life: More from the No. 1 Ladies' Detective Agency
28.9705789,38.38349695,Persepolis : The Story of a Childhood (Alex Awards (Awards))
-17.17337033,35.50721606,Three Junes
35.84454941,-14.6172065,Even the Stars Look Lonesome
50.56357714,-9.75910274,Black and Blue : A Novel
-28.0811455,-11.3652943,The Heart of a Woman (Oprah's Book Club (Hardcover))
32.30885336,16.84845024,Amy and Isabelle
-46.36341164,-16.5059312,A Widow for One Year : A Novel
19.1946473,-2.436686066,The Island of Lost Maps: A True Story of Cartographic Crime
35.45416861,62.80981679,White Teeth
45.70390087,-24.95236126,Comfort Me with Apples: More Adventures at the Table
18.15273092,42.43614268,The Greatest Generation
-51.33002852,-16.14638497,Blessings
9.154658763,-24.73252804,Omerta
-51.28082172,-1.949525129,Seabiscuit: An American Legend
10.21618956,-39.69500213,Georgiana: Duchess of Devonshire
10.33831977,15.90023246,The Clothes They Stood Up in
60.77635806,-24.76716929,Anonymous Rex: A Detective Story
79.77568108,7.105165343,Brothel: Mustang Ranch and Its Women
4.282773833,-4.247090404,The Greatest Generation Speaks : Letters and Reflections
10.29813407,61.44242767,Big Stone Gap : A Novel
-41.10088457,70.04423384,Black House
14.09457979,-42.38290202,A Short Guide to a Happy Life
-54.5636484,-23.52579469,Reading Lolita in Tehran : A Memoir in Books
-10.27572614,20.51354009,Girls' Poker Night
37.35439554,-2.201981797,The Dante Club : A Novel
-14.01733138,28.24895742,"I Love You, Ronnie"
-7.502653795,56.24031797,Open House
-15.05957884,4.65106038,Big Cherry Holler
20.38933717,-23.47565945,Milk Glass Moon : A Big Stone Gap Novel (Big Stone Gap Novels (Hardcover))
0.368701648,-5.118972231,The Fourth Hand
-25.66332139,9.680111542,It's My F---ing Birthday
-33.97510416,-52.23657511,A Song Flung Up to Heaven
-72.51450287,-6.320099731,What Should I Do with My Life?
-32.83926766,-31.90456129,Don't Let's Go to the Dogs Tonight: An African Childhood
-31.31310264,29.88139074,Bushwhacked : Life in George W. Bush's America
40.40626082,-56.42264615,Prague : A Novel
-6.063060136,-7.945445307,The Demon in the Freezer : A True Story
4.866274138,-6.396926235,The War of Don Emmanuel's Nether Parts
-36.77008935,1.586704249,Evening
-11.14508006,-20.44200743,Bringing Out the Dead (Vintage Contemporaries)
-73.81595934,-7.804823943,Cold Mountain : A Novel
-56.97033882,-32.10403045,The Executioner's Song
-37.84531792,-29.24916698,Personal History
13.0370512,81.4730274,The Diving Bell and the Butterfly : A Memoir of Life in Death
55.71034892,-43.89139106,Breaking Clean
-26.53137037,25.96580155,American Pastoral
20.44506935,-29.14914863,The Hundred Secret Senses
18.98763547,31.11315327,Straight Man : A Novel (Vintage Contemporaries)
8.072500258,56.34606116,The Moviegoer
-18.17682384,-5.352282046,A Lesson Before Dying (Vintage Contemporaries (Paperback))
-39.43733117,12.42024111,Ellen Foster
58.65139305,-20.87040558,A Virtuous Woman (Oprah's Book Club (Paperback))
16.88859109,3.466975993,Ship of Gold in the Deep Blue Sea
34.88189667,-51.41127148,Rules of the Wild
20.94636894,56.10519573,The Love of a Good Woman : Stories
-21.04146849,-0.995546799,1 Dear Exile : The True Story of Two Friends Separated (for a Year) by an Ocean
-19.18121127,-69.3528932,House of Leaves
-6.703526536,-23.95804076,Silk
-31.17421305,38.83859043,Glamorama (Vintage Contemporaries (Paperback))
37.50793235,-42.84071413,White Teeth: A Novel
-36.46934518,-46.36996934,The Autograph Man: A Novel (Vintage International (Paperback))
-16.86416106,13.55295466,Norwegian Wood (Vintage International Original)
-21.70603902,-5.324472217,Charlotte Gray
51.25192989,-46.17289901,The Inn at Lake Devine
-8.878001977,55.25629782,A Judgement in Stone
-63.86519064,-1.519939431,"Breath, Eyes, Memory"
75.40212491,24.64937197,Trans-Sister Radio (Vintage Contemporaries (Paperback))
-35.91869472,-38.76512186,Amy and Isabelle : A novel
10.16686071,-13.16232226,"French Lessons: Adventures with Knife, Fork, and Corkscrew"
37.89237893,33.69368022,Plainsong (Vintage Contemporaries)
3.455632265,38.49501364,Lying Awake
14.84071455,41.85731696,Waiting (Vintage International)
-23.10146369,-50.29824981,Otherwise Engaged
42.52958031,20.43514541,Midwives: A Novel
-10.87986615,16.24424417,My Name Is Red
32.75821642,20.01445213,The Ladies' Man
15.95120455,17.5363829,Embers
9.570428124,-55.52861637,In the Fall (Vintage Contemporaries (Paperback))
71.54012713,-30.29954454,The Reader
-18.95946702,72.35214563,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory"
-64.70601635,25.8187362,"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History"
-31.56885515,-2.847676333,Where You Once Belonged
8.673001887,-50.67192867,The Feast of Love (Vintage Contemporaries (Paperback))
-58.8692442,26.89081091,Driving over Lemons: An Optimist in Spain (Vintage Departures)
8.796952775,12.53882293,The Mark of the Angel
-62.43165687,2.346637196,An Equal Music
-23.71383127,-57.73674779,The Emperor of Ocean Park (Vintage Contemporaries (Paperback))
-6.845356159,-55.83152916,Geek Love
3.444321447,-16.03028994,I Don't Know How She Does It
60.36829237,-24.8807871,Ash Wednesday: A Novel (Vintage Contemporaries (Paperback))
-33.66953348,6.227866828,The Miracle Life of Edgar Mint: A Novel
-18.36213181,-25.31143025,Anil's Ghost (Vintage International)
4.758319203,-25.86430542,When We Were Orphans (Vintage International (Paperback))
-19.2630911,-32.15134108,Ava's Man
9.320193949,-35.72103557,The Family Orchard
-48.39497004,38.31682959,True History of the Kelly Gang
21.72263935,-64.00791675,Motherless Brooklyn
18.543923,-44.9065036,An Italian Affair
27.86581279,-15.1681243,The Buffalo Soldier : A Novel
-22.93516678,-50.20742585,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America"
69.92712441,16.91412504,A Heartbreaking Work of Staggering Genius
-32.38217416,-17.18777299,Perfume: The Story of a Murderer (Vintage International)
13.1287188,-64.21699143,The Human Stain : A Novel
-23.7472511,33.81256444,Empire Falls
-42.3699677,26.81633911,The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback))
-65.67091366,14.24801179,House of Sand and Fog
-12.4625958,36.77998756,Love Invents Us
19.66124829,18.46598455,The Vagina Monologues
18.205078,-65.52830489,The Picture of Dorian Gray (Modern Library (Paperback))
18.8686231,26.75856566,Georgiana: Duchess of Devonshire (Modern Library (Paperback))
31.93412685,-62.50973166,The Vagina Monologues: The V-Day Edition
5.805079897,79.15062987,Shrub : The Short but Happy Political Life of George W. Bush
-5.069259752,-47.78695949,Normal Girl : A Novel
37.42108344,-32.22176487,Paris to the Moon
46.47724263,-14.29927803,Without Reservations : The Travels of an Independent Woman
1.083667929,-9.619940225,The Piano Shop on the Left Bank: Discovering a Forgotten Passion in a Paris Atelier
-1.115338598,59.70067672,The Glass Palace: A Novel
43.82427498,2.708313224,Don't Let's Go to the Dogs Tonight : An African Childhood
-61.65345659,30.99255115,Prague : A Novel
53.16907895,47.74384014,The Botany of Desire: A Plant's-Eye View of the World
-26.24833284,71.97735849,Slave to Fashion : A Novel
-20.16282355,-6.015477009,The Coffee Trader : A Novel (Ballantine Reader's Circle)
67.61931017,-25.27740967,The Idiot Girls' Action Adventure Club
-48.67385652,-5.493006561,Autobiography of a Fat Bride : True Tales of a Pretend Adulthood
-15.76527069,7.71125809,"The Subtle Knife (His Dark Materials, Book 2)"
11.45176642,11.53878991,Count Karlstein
-12.07262118,-46.8800233,Hoot (Newbery Honor Book)
75.89927713,23.17566552,Stargirl
8.568020237,-69.26641157,"The Golden Compass (His Dark Materials, Book 1)"
-0.289492102,9 70.771458936939,"8 Eragon (Inheritance, Book 1)"
50.05505689,58.20141658,Sunshine: A Novel (An Avon/Flare Book)
28.23864072,21.74964544,Gone With the Wind
-40.62032308,6.690578482,Christy
19.81899011,10.68735584,Awakening
36.3843496,11.52186112,The Velveteen Rabbit
-35.85150857,18.13214433,Watership Down
-18.18608539,62.88742481,Alive : The Story of the Andes Survivors (Avon Nonfiction)
-55.72345991,-1.324905108,Dispossessed
22.71838019,-24.63949038,Shardik
-14.25604351,-29.65208079,Go Ask Alice (Avon/Flare Book)
-2.177282003,13.26787579,The Flame and the Flower
38.83579744,-57.54521674,Fletch
-6.540732512,-60.33181172,Monkey Wrench Gang
-22.71361219,2.86720311,The Wolf and the Dove
-27.25105063,55.98685476,Final Days
50.91513176,7.546808311,Rebecca
16.21163547,-53.12242855,The Dollmaker
-60.94770493,17.24467426,The Cay
-21.465458,-21.49622827,"Gabriela, Clove and Cinnamon"
22.86396865,-59.98607489,Jonathan Livingston Seagull
29.90398249,-58.21126494,The Lathe of Heaven
-13.92310427,8.259598317,Lord of Light
-12.50964513,29.37317572,Nine Princes In Amber
-13.06945185,63.34284778,One Hundred Years of Solitude
27.76416175,-13.65246499,Satanic Bible
44.90470835,-19.32547748,Laura : The Life of Laura Ingalls Wilder
34.7879008,14.16091401,Your Erroneous Zones
23.79320671,16.04247139,Captive Bride
46.98356891,58.17007532,Love Story
-40.7892888,26.79310907,Dona Flor and Her Two Husbands
-17.75837008,58.13704568,The Thorn Birds
-36.261536,-0.008951587,751 Oliver's Story
37.92260033,-18.75668052,Shanna
26.43087916,17.11305755,Watership Down
-43.38718091,-13.29107527,A Pirate's Love
-23.105905,-53.61429829,The Enchanted Land
0.875547902,44.32176131,Insiders
22.76871527,-25.37305296,Woman of Independence
36.36846291,11.14434294,Bridge to Terabithia
-4.867792778,-29.61328134,The Fulfillment
-14.07998459,-70.79304122,A Woman of Substance
37.41779008,-19.21217584,The Natural
-32.78612468,5.27300128,One Child
39.53188257,-62.87990405,Aztec
29.78022377,-35.27185081,Congo -Canc
-6.085863536,10.34555952,Jacob Have I Loved
-17.51884085,-23.45984611,How to Talk So Kids Will Listen and Listen So Kids Will Talk
-37.59748785,-5.7418933,Spring Moon: A Novel of China
44.99831515,-35.30381475,The Indian in the Cupboard
-12.22607261,43.03063958,An Indecent Obsession
22.67436824,-23.85713742,When Bad Things Happen to Good People
6.882385039,-1.123483556,A Mother and Two Daughters
-30.78923358,-8.90350121,The Mosquito Coast
3.966252116,8.375437402,We
-32.94026801,-56.03737581,Howliday Inn
33.15738273,6.682289417,Stick
28.75630163,72.87993634,The Westing Game: A Puzzle Mystery (An Avon Flare Book)
54.72432742,-14.21342237,Celery Stalks at Midnight
-43.53016315,-4.385223606,Behind the Attic Wall (Avon Camelot Books (Paperback))
-46.87361221,8.747378724,Sideways Stories from Wayside School (Wayside School)
-17.01016877,-1.912830554,Julie
24.25468208,48.80212501,The Ghostway
-32.28758457,-26.72553976,"I, Tina"
-22.06505392,32.87993,Inside-Outside Book of New York City
-2.434840373,45.22232618,Creed for the Third Millennium
23.42637148,-17.19878853,House
-31.31239384,-52.21778071,The Return of the Indian (Indian in the Cupboard)
2.127570806,-3.537947683,Whirlwind
11.11215915,22.41817964,A Southern Family
24.85928401,-13.6787022,Father Melancholy's Daughter
3.757969008,-8.95701237,Lullaby
-39.36871634,-15.98297092,Touch
17.23575131,28.69780277,Communion : A True Story
40.02118346,26.56627055,Through a Glass Darkly
48.44159081,12.79254603,The Ladies of Missalonghi
26.1379742,-23.77910682,Under the Lake
5.145752228,80.3956386,Transformation: The Breakthrough
48.55035474,-44.42799523,Taliesin : Book One of the Pendragon Cycle (Pendragon Cycle)
1.606415404,12.54876,White Cargo
-61.11842248,18.64673296,The Forever War
-26.57667706,-56.59981021,Butterfly
-51.73599084,10.80761247,"Merlin (The Pendragon Cycle , Book 2)"
-6.213884532,18.86595987,"Arthur (The Pendragon Cycle, Book 3)"
-62.42640571,17.60526301,Henry Huggins (50th Anniversary Edition)
28.90030691,47.91968367,Ramona and Her Father (Avon Camelot Books (Paperback))
42.26655744,-7.869527342,The Mouse and the Motorcycle
-40.11072678,70.68564008,Ramona and Her Mother (Ramona Quimby (Paperback))
-44.89929068,24.01562437,Runaway Ralph (Cleary Reissue)
-15.42786077,-38.852097,Ramona the Pest (Ramona Quimby (Paperback))
56.94061142,-0.552215265,"0 Ramona Quimby, Age 8 (Avon Camelot Books (Paperback))"
8.524082658,9.148206047,Dear Mr. Henshaw (Cleary Reissue)
23.32003746,1.615991887,Postmortem
3.174833763,-28.90846923,The Secret of the Indian (Indian in the Cupboard)
69.9153805,16.91374922,It's Always Something
-33.0859175,8.521782699,The First Man in Rome
-26.50799775,-7.736056555,The Grass Crown
51.25518683,-33.26043367,Fortune's Favorites
-23.27467718,-27.44801117,Caesar's Women (Masters of Rome Series)
18.19370547,69.12359464,Muggie Maggie (Cleary Reissue)
-16.67179725,43.75196867,Among Schoolchildren
31.7517161,-25.23485616,Spartina
-2.531932518,-15.13469318,Hour of the Hunter
42.89457793,-39.46388625,See Jane Run
-36.24154559,21.89203075,Don't Cry Now
26.86597464,-12.7324446,Katwalk (Kat Colorado Mysteries)
23.19760143,1.576513117,Black Cherry Blues: A Dave Robicheaux Novel
5.370635474,1.321996678,Strider (Cleary Reissue)
-3.271128037,-40.43650751,Don't Know Much About History: Everything You Need to Know About American History but Never Learned
1.773040096,10.04888823,A Morning for Flamingos
-52.58204775,-19.53516678,Neither Here nor There: Travels in Europe
-32.70413115,-43.93737986,Made in America
-18.02819508,46.51455985,The True Confessions of Charlotte Doyle (rack)
3.085635058,-10.9278712,Katapult (Kat Colorado Mysteries)
19.71564924,-0.417848522,9 Stars  Co
64.10865966,-21.22684012,"Mattimeo (Redwall, Book 3)"
18.80893852,33.77171322,The Mother Tongue
-14.35926976,-41.39427052,A Soldier of the Great War
9.113712042,-24.98479904,Mother Earth Father Sky
